Datetime,Consommation,Regions,Nature,year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M
2021-04-24,78447.0,Centre-Val de Loire,Données définitives,2021,4,24,25.01,25.456,0.6479999999999999,0.6719999999999999,0.0,100.458,6.076,69.40599999999999,12.744,21.058,4.748,16.31,68.7,4.784000000000001,3.212
2021-04-25,74943.0,Centre-Val de Loire,Données définitives,2021,4,25,22.186,24.706,0.6439999999999999,0.666,0.048,100.236,5.92,68.86,12.18,18.838,6.142,12.696,56.06,7.0200000000000005,4.7700000000000005
2021-04-26,88587.0,Centre-Val de Loire,Données définitives,2021,4,26,20.204,24.772,0.636,0.662,0.03,99.632,5.23,65.584,11.11,17.672,5.502,12.17,53.17999999999999,6.4,4.298
2021-04-27,91343.0,Centre-Val de Loire,Données définitives,2021,4,27,25.78,25.916000000000004,0.634,0.6559999999999999,0.0,99.112,5.156000000000001,66.07000000000001,11.156,18.734,3.444,15.29,31.28,3.3340000000000005,2.164
2021-04-28,93471.0,Centre-Val de Loire,Données définitives,2021,4,28,16.716,24.598,0.632,0.662,2.068,98.786,5.796,69.72,11.172,16.332,5.811999999999999,10.52,255.34,2.982,1.944
2021-04-29,93503.0,Centre-Val de Loire,Données définitives,2021,4,29,16.034,24.08,0.63,0.658,0.31,99.326,5.51,74.98400000000001,9.668,14.74,4.268,10.472,328.86,2.762,1.784
2021-04-30,94609.0,Centre-Val de Loire,Données définitives,2021,4,30,12.03,24.37,0.63,0.662,2.662,99.618,5.779999999999999,80.286,9.242,12.844,5.452,7.392,83.88,2.868,1.898
2021-05-01,83459.0,Centre-Val de Loire,Données définitives,2021,5,1,16.936,24.928,0.6359999999999999,0.674,3.592,99.774,5.561999999999999,82.86600000000001,8.206,12.28,4.574,7.706,220.92,3.018,2.01
2021-05-02,84192.0,Centre-Val de Loire,Données définitives,2021,5,2,19.126,25.362,0.6359999999999999,0.662,0.138,100.452,4.63,70.702,8.286,12.848,2.664,10.184,279.12,2.012,1.324
2021-05-03,95582.0,Centre-Val de Loire,Données définitives,2021,5,3,25.852,27.71,0.6279999999999999,0.654,0.0,100.326,4.616,62.35,10.132,16.6,2.732,13.868,218.38,4.346,2.914
2021-05-04,101731.0,Centre-Val de Loire,Données définitives,2021,5,4,8.374,26.27,0.632,0.6799999999999999,8.114,99.398,6.226,81.304,9.912,13.924,5.682,8.242,247.62,6.914,4.638
2021-05-05,99455.0,Centre-Val de Loire,Données définitives,2021,5,5,21.002,28.168,0.634,0.666,0.584,99.708,4.866,74.006,8.187999999999999,12.95,3.136,9.814,271.44,5.306,3.544
2021-05-06,98807.0,Centre-Val de Loire,Données définitives,2021,5,6,12.026,26.404000000000003,0.648,0.708,12.998,99.196,6.546000000000001,87.284,9.547999999999998,15.066,5.023999999999999,10.042,251.02,6.186,4.096
2021-05-07,90608.0,Centre-Val de Loire,Données définitives,2021,5,7,23.096,27.356,0.6519999999999999,0.6799999999999999,0.1639999999999999,100.048,5.428,72.55,10.228,15.656,3.848,11.808,257.5,2.106,1.336
2021-05-08,72971.0,Centre-Val de Loire,Données définitives,2021,5,8,21.496,27.126,0.6439999999999999,0.666,0.18,99.538,9.05,79.638,15.798000000000002,21.904,8.85,13.053999999999998,201.5,4.858,3.146
2021-05-09,67218.0,Centre-Val de Loire,Données définitives,2021,5,9,16.498,25.878000000000004,0.6359999999999999,0.6839999999999999,10.67,98.492,10.37,81.002,17.836000000000002,23.554,12.754,10.8,192.86,7.434,4.96
2021-05-10,77891.0,Centre-Val de Loire,Données définitives,2021,5,10,21.338,28.18,0.648,0.6859999999999999,1.338,99.062,7.343999999999999,77.898,13.302,17.386000000000003,8.692,8.693999999999999,222.46,5.322,3.518
2021-05-11,84517.0,Centre-Val de Loire,Données définitives,2021,5,11,16.116,28.056,0.648,0.6839999999999999,3.19,99.518,6.51,81.878,10.716,15.174,6.965999999999999,8.208,253.3,4.486,2.958
2021-05-12,86828.0,Centre-Val de Loire,Données définitives,2021,5,12,14.444,27.656,0.646,0.6799999999999999,2.362,99.5,6.598000000000001,82.314,10.748,14.303999999999998,6.459999999999999,7.843999999999999,199.92,4.404,3.004
2021-05-13,78621.0,Centre-Val de Loire,Données définitives,2021,5,13,17.416,27.886000000000003,0.646,0.688,4.926,99.254,6.723999999999999,84.14,10.664,14.656,6.566,8.09,239.96,4.734,3.184
2021-05-14,82786.0,Centre-Val de Loire,Données définitives,2021,5,14,13.51,27.660000000000004,0.648,0.6839999999999999,3.098,99.386,6.616,83.464,10.61,14.692000000000002,6.481999999999999,8.209999999999999,260.76,5.352,3.5780000000000003
2021-05-15,80177.0,Centre-Val de Loire,Données définitives,2021,5,15,15.91,27.8,0.648,0.688,4.912,99.038,7.053999999999999,81.498,11.956,16.434,7.465999999999999,8.968,237.52,6.81,4.578
2021-05-16,78002.0,Centre-Val de Loire,Données définitives,2021,5,16,18.94,28.634000000000004,0.6519999999999999,0.692,5.728,98.922,7.212000000000001,80.32000000000001,12.532,16.836000000000002,9.49,7.345999999999999,243.48,7.078,4.772
2021-05-17,89115.0,Centre-Val de Loire,Données définitives,2021,5,17,18.614,28.976,0.654,0.688,3.496,99.574,6.972,82.172,11.672,15.46,8.422,7.037999999999999,256.96000000000004,7.24,4.862
2021-05-18,89343.0,Centre-Val de Loire,Données définitives,2021,5,18,17.618000000000002,28.928000000000004,0.648,0.678,1.242,100.128,6.454000000000001,79.012,11.272,14.978,7.566,7.412000000000001,265.98,3.844,2.572
2021-05-19,90734.0,Centre-Val de Loire,Données définitives,2021,5,19,20.722,29.138,0.648,0.6900000000000001,4.0920000000000005,100.514,6.2780000000000005,79.24600000000001,10.89,15.016,6.95,8.065999999999999,282.9,5.242,3.466
2021-05-20,90224.0,Centre-Val de Loire,Données définitives,2021,5,20,20.34,28.764,0.648,0.674,0.118,100.394,6.322,72.922,12.174,17.869999999999997,5.09,12.78,220.4,4.904000000000001,3.252
2021-05-21,88522.0,Centre-Val de Loire,Données définitives,2021,5,21,20.06,28.826,0.638,0.666,0.4720000000000001,99.444,6.45,73.14,12.402,16.566,7.936,8.629999999999999,238.48,7.87,5.3020000000000005
2021-05-22,79329.0,Centre-Val de Loire,Données définitives,2021,5,22,20.378,29.298,0.638,0.666,2.28,99.522,6.154,76.834,10.942,15.032,7.236,7.795999999999999,239.18,6.868,4.636
2021-05-23,81172.0,Centre-Val de Loire,Données définitives,2021,5,23,21.996,29.928,0.632,0.658,0.704,99.906,6.366,74.8,11.956,16.913999999999998,7.0,9.914,222.1,5.814,3.942
2021-05-24,84250.0,Centre-Val de Loire,Données définitives,2021,5,24,18.054,29.524,0.638,0.688,8.428,99.562,6.336,77.23400000000001,11.21,14.842000000000002,7.708,7.134,237.0,8.296000000000001,5.588
2021-05-25,92513.0,Centre-Val de Loire,Données définitives,2021,5,25,19.738,29.418,0.638,0.6679999999999999,2.41,100.438,6.336,77.836,11.3,16.104,6.228,9.876,253.08,6.566,4.46
2021-05-26,95264.0,Centre-Val de Loire,Données définitives,2021,5,26,10.535999999999998,28.844,0.642,0.6759999999999999,3.332,100.194,7.423999999999999,86.45,11.8,15.169999999999998,8.623999999999999,6.545999999999999,253.16,5.424,3.632
2021-05-27,88660.0,Centre-Val de Loire,Données définitives,2021,5,27,19.896,29.202,0.638,0.6639999999999999,0.362,100.406,7.398000000000001,76.902,13.874,19.484,8.738,10.746,60.120000000000005,2.07,1.272
2021-05-28,82086.0,Centre-Val de Loire,Données définitives,2021,5,28,26.82,28.978,0.63,0.65,0.012,100.418,7.804,72.102,15.718,21.97,8.234,13.736,80.92,3.764,2.44
2021-05-29,69211.0,Centre-Val de Loire,Données définitives,2021,5,29,23.182,28.782,0.622,0.642,0.012,100.622,8.122,72.598,16.375999999999998,21.884,10.374,11.51,54.04,3.796,2.48
2021-05-30,65907.0,Centre-Val de Loire,Données définitives,2021,5,30,25.578,29.154000000000003,0.612,0.6279999999999999,0.01,100.57,7.802000000000001,70.354,16.330000000000002,22.192,10.482,11.71,62.82000000000001,4.354,2.882
2021-05-31,76945.0,Centre-Val de Loire,Données définitives,2021,5,31,27.26,30.106,0.6020000000000001,0.62,0.006,100.124,7.734,68.014,16.852,23.604,9.001999999999999,14.602,80.66,3.924,2.5420000000000003
2021-06-01,79833.0,Centre-Val de Loire,Données définitives,2021,6,1,27.9,29.246,0.6,0.612,0.606,99.562,10.522,75.434,19.254,25.868,10.588,15.28,111.3,3.19,2.04
2021-06-02,80102.0,Centre-Val de Loire,Données définitives,2021,6,2,13.55,26.856,0.5940000000000001,0.6140000000000001,1.7559999999999998,99.788,11.486,82.286,19.33,23.66,15.214000000000002,8.446000000000002,212.38,3.838,2.49
2021-06-03,80483.0,Centre-Val de Loire,Données définitives,2021,6,3,21.248,28.168,0.5900000000000001,0.608,2.152,100.288,11.42,76.628,20.596,25.624,14.694,10.93,179.22,2.1260000000000003,1.428
2021-06-04,78774.0,Centre-Val de Loire,Données définitives,2021,6,4,10.366,28.43,0.6060000000000001,0.662,13.441999999999998,100.492,10.36,86.146,16.916,20.666,11.918,8.748000000000001,272.84000000000003,4.438000000000001,2.964
2021-06-05,68570.0,Centre-Val de Loire,Données définitives,2021,6,5,26.806,29.856,0.61,0.63,0.852,100.882,7.766,73.626,15.428,21.248,9.732,11.516,322.17999999999995,3.96,2.652
2021-06-06,64500.0,Centre-Val de Loire,Données définitives,2021,6,6,26.214,29.944,0.6,0.6140000000000001,0.036,100.794,8.443999999999999,73.704,16.607999999999997,22.028,9.588,12.44,21.42,2.946,1.918
2021-06-07,76016.0,Centre-Val de Loire,Données définitives,2021,6,7,22.292,28.44,0.592,0.6060000000000001,0.07,100.686,9.224,72.032,18.482,23.32,13.26,10.06,7.279999999999999,2.388,1.558
2021-06-08,78973.0,Centre-Val de Loire,Données définitives,2021,6,8,26.652,29.002,0.588,0.5940000000000001,0.014,100.676,9.652,71.21000000000001,19.4,25.118,11.93,13.188,26.2,2.182,1.354
2021-06-09,79606.0,Centre-Val de Loire,Données définitives,2021,6,9,25.562,29.03,0.5780000000000001,0.5820000000000001,0.012,100.622,10.116,68.886,20.688,26.158,13.878,12.28,210.66,1.918,1.182
2021-06-10,80235.0,Centre-Val de Loire,Données définitives,2021,6,10,24.662,28.716,0.5700000000000001,0.5780000000000001,0.4599999999999999,100.502,10.492,69.71,21.0,26.488,14.547999999999998,11.94,23.72,1.956,1.206
2021-06-11,80169.0,Centre-Val de Loire,Données définitives,2021,6,11,25.752,28.568,0.568,0.5660000000000001,0.118,100.452,11.124,72.99600000000001,21.224,26.728,14.698,12.03,93.88,2.74,1.794
2021-06-12,70375.0,Centre-Val de Loire,Données définitives,2021,6,12,25.136,28.424,0.558,0.554,0.042,100.694,11.186,74.338,21.022,26.976,15.034,11.942,214.02,3.118,2.114
2021-06-13,65412.0,Centre-Val de Loire,Données définitives,2021,6,13,29.638,29.69,0.554,0.5439999999999999,0.01,100.81,9.666,66.832,20.72,27.204,13.894,13.31,65.56,3.948,2.622
2021-06-14,78407.0,Centre-Val de Loire,Données définitives,2021,6,14,29.344,30.380000000000003,0.5439999999999999,0.5359999999999999,0.0,100.384,9.538,61.49,22.12,29.564,13.122,16.442,28.08,2.442,1.508
2021-06-15,82124.0,Centre-Val de Loire,Données définitives,2021,6,15,28.54,29.772,0.538,0.5279999999999999,0.012,100.242,10.832,64.428,23.008000000000003,29.610000000000003,14.791999999999998,14.818,85.17999999999999,2.212,1.396
2021-06-16,83748.0,Centre-Val de Loire,Données définitives,2021,6,16,22.668,28.268,0.534,0.522,2.23,99.538,12.714,66.882,24.898,32.274,17.076,15.198000000000002,147.94,2.896,1.826
2021-06-17,79694.0,Centre-Val de Loire,Données définitives,2021,6,17,12.474,26.34,0.5599999999999999,0.63,20.994,99.406,14.198,85.916,21.96,25.04,19.098,5.942,193.04,3.3340000000000005,2.196
2021-06-18,76134.0,Centre-Val de Loire,Données définitives,2021,6,18,16.112000000000002,27.822000000000003,0.572,0.584,2.332,99.618,12.158,79.144,21.016,25.062,16.984,8.078,208.06,5.896,3.892
2021-06-19,66001.0,Centre-Val de Loire,Données définitives,2021,6,19,14.548000000000002,27.824,0.5780000000000001,0.62,12.654,99.598,12.907999999999998,87.414,20.152,25.74,15.508,10.232,180.34,3.478,2.26
2021-06-20,62008.0,Centre-Val de Loire,Données définitives,2021,6,20,19.35,28.418,0.584,0.608,4.382,99.146,11.502,81.582,19.55,24.548,15.041999999999998,9.506,182.06,2.99,2.018
2021-06-21,73490.0,Centre-Val de Loire,Données définitives,2021,6,21,20.992,29.75,0.5860000000000001,0.612,4.38,99.236,10.264,79.69800000000001,18.156,22.51,12.986,9.524,221.94,2.276,1.49
2021-06-22,75775.0,Centre-Val de Loire,Données définitives,2021,6,22,15.426000000000002,28.958,0.592,0.624,6.338,99.748,9.626,82.986,16.456,19.972,12.272,7.7,182.02,2.888,1.906
2021-06-23,75830.0,Centre-Val de Loire,Données définitives,2021,6,23,9.852,28.964,0.592,0.608,1.436,100.404,8.370000000000001,80.126,14.902,18.652,11.134,7.518000000000001,14.62,4.49,3.084
2021-06-24,76606.0,Centre-Val de Loire,Données définitives,2021,6,24,23.344,29.268,0.584,0.5900000000000001,0.096,100.566,7.49,67.74,16.29,21.26,11.186,10.074,339.06,3.4799999999999995,2.348
2021-06-25,75236.0,Centre-Val de Loire,Données définitives,2021,6,25,17.218,29.28,0.576,0.584,2.168,100.35,9.01,73.804,17.486,22.49,10.946000000000002,11.544,268.92,2.548,1.7
2021-06-26,66103.0,Centre-Val de Loire,Données définitives,2021,6,26,17.112000000000002,28.924,0.5780000000000001,0.602,6.722,99.956,10.303999999999998,79.34400000000001,18.394,22.19,13.826,8.364,95.46,2.42,1.598
2021-06-27,72452.0,Centre-Val de Loire,Données définitives,2021,6,27,9.196000000000002,28.82,0.596,0.654,13.303999999999998,99.608,11.482,88.96799999999999,17.956,20.838,14.98,5.858,200.14,2.45,1.546
2021-06-28,75624.0,Centre-Val de Loire,Données définitives,2021,6,28,18.496,29.948,0.61,0.65,6.614,99.818,8.952,77.84,16.508000000000003,21.574,11.618,9.956,216.28000000000003,3.668,2.464
2021-06-29,75007.0,Centre-Val de Loire,Données définitives,2021,6,29,19.204,29.726,0.608,0.638,4.722,99.828,8.52,80.546,15.11,19.106,10.553999999999998,8.552,246.96,2.524,1.646
2021-06-30,76207.0,Centre-Val de Loire,Données définitives,2021,6,30,13.22,28.782,0.604,0.63,2.104,100.088,9.714,83.392,16.542,20.404,11.872,8.532,306.78,2.982,1.98
2021-07-01,75864.0,Centre-Val de Loire,Données définitives,2021,7,1,24.176,28.934,0.6,0.612,0.13,100.244,9.54,73.94800000000001,18.372,23.674,11.028,12.646,203.3,1.706,1.094
2021-07-02,76035.0,Centre-Val de Loire,Données définitives,2021,7,2,22.406,28.588,0.5900000000000001,0.6,1.058,100.052,10.972,71.628,21.064,25.974,14.9,11.074,184.44,2.126,1.356
2021-07-03,66643.0,Centre-Val de Loire,Données définitives,2021,7,3,14.97,28.622000000000003,0.5860000000000001,0.602,1.67,99.876,11.184,81.702,19.158,23.326,15.919999999999998,7.406000000000001,255.2,3.0940000000000003,2.052
2021-07-04,63523.0,Centre-Val de Loire,Données définitives,2021,7,4,16.626,28.868,0.5860000000000001,0.6,3.076,99.634,10.358,81.372,17.964000000000002,21.87,14.45,7.42,239.76,4.672,3.136
2021-07-05,76474.0,Centre-Val de Loire,Données définitives,2021,7,5,15.906,29.168,0.588,0.618,7.502,99.258,11.406,81.678,19.344,23.498,14.552,8.946000000000002,221.28000000000003,5.05,3.3600000000000003
2021-07-06,82444.0,Centre-Val de Loire,Données définitives,2021,7,6,21.494,29.624,0.588,0.616,2.802,99.36,8.946,71.906,17.758,22.468,13.18,9.288,237.3,7.014,4.73
2021-07-07,78714.0,Centre-Val de Loire,Données définitives,2021,7,7,20.55,29.236,0.5860000000000001,0.592,0.958,100.026,9.01,76.51599999999999,16.93,21.634,12.258,9.376,238.28000000000003,3.714,2.478
2021-07-08,76449.0,Centre-Val de Loire,Données définitives,2021,7,8,16.875999999999998,28.774,0.576,0.584,0.404,100.594,9.1,76.244,17.238,22.358,11.428,10.93,269.68,3.396,2.24
2021-07-09,75568.0,Centre-Val de Loire,Données définitives,2021,7,9,18.062,27.44,0.572,0.576,0.166,100.632,9.378,73.694,18.296,23.328,11.972,11.356,269.32,2.1420000000000003,1.392
2021-07-10,65090.0,Centre-Val de Loire,Données définitives,2021,7,10,11.492,27.926,0.568,0.58,2.572,100.124,9.776,78.174,17.701999999999998,20.910000000000004,14.44,6.470000000000001,250.82,3.07,2.044
2021-07-11,62132.0,Centre-Val de Loire,Données définitives,2021,7,11,20.658,29.158,0.568,0.5700000000000001,0.3079999999999999,99.928,10.016,74.744,19.074,24.71,13.144,11.566,164.82,2.192,1.418
2021-07-12,75537.0,Centre-Val de Loire,Données définitives,2021,7,12,14.5,28.228,0.5740000000000001,0.61,8.662,99.444,10.212,79.24,18.092,22.316,14.053999999999998,8.262,248.34,3.67,2.446
2021-07-13,77283.0,Centre-Val de Loire,Données définitives,2021,7,13,9.510000000000002,26.534,0.588,0.6599999999999999,20.9,99.712,10.368,88.03200000000001,16.574,19.938,13.291999999999998,6.645999999999999,309.28000000000003,4.5,3.038
2021-07-14,66902.0,Centre-Val de Loire,Données définitives,2021,7,14,15.956,26.87,0.61,0.642,2.88,100.15,10.464,81.816,18.07,22.186,14.512,7.674000000000001,323.22,5.194,3.494
2021-07-15,75827.0,Centre-Val de Loire,Données définitives,2021,7,15,21.246,27.382,0.6,0.614,0.074,100.414,10.328,76.276,19.194,24.196,14.136,10.06,331.1,5.046,3.408
2021-07-16,76399.0,Centre-Val de Loire,Données définitives,2021,7,16,13.72,27.796,0.592,0.602,0.0419999999999999,100.712,9.686,76.438,18.196,23.208,13.06,10.148,11.08,4.3100000000000005,2.914
2021-07-17,66679.0,Centre-Val de Loire,Données définitives,2021,7,17,21.1,27.436,0.584,0.592,0.028,100.8,10.68,77.718,19.328,25.084,12.32,12.764,35.58,4.114,2.7920000000000003
2021-07-18,66842.0,Centre-Val de Loire,Données définitives,2021,7,18,28.841999999999995,28.884,0.5740000000000001,0.5740000000000001,0.078,100.534,11.266,72.274,21.79,27.974,15.024,12.95,43.4,5.5280000000000005,3.704
2021-07-19,77046.0,Centre-Val de Loire,Données définitives,2021,7,19,28.309999999999995,28.574,0.5660000000000001,0.562,0.012,100.296,11.868,71.006,22.97,29.436,16.169999999999998,13.266,51.58,4.94,3.284
2021-07-20,81636.0,Centre-Val de Loire,Données définitives,2021,7,20,25.48,28.052,0.558,0.5519999999999999,0.018,100.296,11.484,70.47,22.546,28.772,16.024,12.748,68.4,4.244,2.7960000000000003
2021-07-21,80358.0,Centre-Val de Loire,Données définitives,2021,7,21,27.012,27.21,0.5519999999999999,0.546,0.002,100.514,10.978,67.946,22.556,29.076,15.31,13.766,64.34,3.702,2.388
2021-07-22,81694.0,Centre-Val de Loire,Données définitives,2021,7,22,26.854,27.256,0.542,0.5359999999999999,0.008,100.388,10.442,64.662,22.582,29.028,15.598000000000004,13.43,66.28,3.922,2.566
2021-07-23,81938.0,Centre-Val de Loire,Données définitives,2021,7,23,20.176,25.574,0.538,0.53,0.69,99.548,12.242,72.554,22.782,28.962,16.232,12.73,105.8,5.142,3.436
2021-07-24,76834.0,Centre-Val de Loire,Données définitives,2021,7,24,17.928,26.932,0.538,0.5359999999999999,2.064,99.37,10.674,75.244,19.806,23.988,16.1,7.888,228.22,4.734,3.216
2021-07-25,76447.0,Centre-Val de Loire,Données définitives,2021,7,25,16.566000000000003,26.022,0.54,0.548,3.24,99.304,10.7,78.42,19.18,23.858,15.384,8.474,236.0,4.968,3.37
2021-07-26,83763.0,Centre-Val de Loire,Données définitives,2021,7,26,17.014,25.574,0.54,0.5519999999999999,3.01,99.732,10.732,77.944,19.352,24.042,14.828,9.214,255.42,3.582,2.388
2021-07-27,86218.0,Centre-Val de Loire,Données définitives,2021,7,27,10.456,25.968,0.546,0.562,5.33,99.73,10.552,81.87,18.134,21.952,15.13,6.822,229.62,4.218,2.834
2021-07-28,84620.0,Centre-Val de Loire,Données définitives,2021,7,28,20.102,27.476,0.5439999999999999,0.5439999999999999,0.826,99.848,9.032,71.288,18.358,23.874,13.602,10.272,250.64,5.098000000000001,3.45
2021-07-29,82766.0,Centre-Val de Loire,Données définitives,2021,7,29,20.644,27.062,0.5439999999999999,0.534,0.02,99.884,8.858,69.888,18.32,24.25,11.482,12.768,249.0,3.4,2.278
2021-07-30,84780.0,Centre-Val de Loire,Données définitives,2021,7,30,19.186,27.186,0.534,0.526,0.166,99.59,8.7,69.174,18.23,24.108,12.74,11.368,252.06,5.572,3.722
2021-07-31,73513.0,Centre-Val de Loire,Données définitives,2021,7,31,16.092000000000002,26.386000000000003,0.534,0.526,0.432,99.682,8.879999999999999,73.128,17.503999999999998,22.51,12.862,9.648,270.16,3.338,2.268
2021-08-01,74720.0,Centre-Val de Loire,Données définitives,2021,8,1,17.776,26.504,0.532,0.528,1.09,99.746,8.703999999999999,72.70599999999999,17.330000000000002,22.19,11.784,10.406,281.54,2.778,1.804
2021-08-02,77171.0,Centre-Val de Loire,Données définitives,2021,8,2,15.098,25.818,0.532,0.522,1.06,99.948,9.344,73.19000000000001,18.396,23.728,12.308,11.419999999999998,256.12,3.176,2.112
2021-08-03,77890.0,Centre-Val de Loire,Données définitives,2021,8,3,12.13,24.866,0.532,0.528,1.55,99.862,8.852,77.54400000000001,16.234,18.982,13.169999999999998,5.811999999999999,250.2,3.082,2.064
2021-08-04,82427.0,Centre-Val de Loire,Données définitives,2021,8,4,10.22,25.656,0.532,0.546,4.722,99.614,9.438,75.538,17.65,22.19,12.02,10.17,137.3,1.412,0.882
2021-08-05,79104.0,Centre-Val de Loire,Données définitives,2021,8,5,13.368,25.888,0.532,0.534,2.138,99.358,10.354,78.876,18.498,22.818,14.402,8.416,229.64,5.598000000000001,3.802
